#version,serial,flight,call,time,rssi,lqi,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop
6, 11224, 1,KE9ERI,   410.20, -97,   8, 6,  drogue,  -18.63,  94531.00,  581.55,  448.52,   -2.49, 18.6, 4.08, 0.00, 3.87,  -8.41,  -0.31,   1.35,-136.05,   2.01,  -8.73,  -0.79,  -0.25,   0.54,-110.00, 8.08, 0.00, 0.00, 8.04, 0.42, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   410.23, -97,  13, 6,  drogue,  -18.63,  94531.00,  581.55,  448.52,   -2.49, 18.6, 4.02, 0.00, 3.87,  -8.41,  -0.31,   1.35,-136.05,   2.01,  -8.73,  -0.79,  -0.25,   0.54,-110.00, 8.08, 0.00, 0.00, 8.04, 0.42, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   410.27, -99,  12, 6,  drogue,  -18.63,  94531.00,  581.55,  448.52,   -2.49, 18.6, 4.02, 0.00, 3.87,  -8.41,  -0.31,   1.35,-136.05,   2.01,  -8.73,  -0.79,  -0.25,   0.54,-110.00, 8.08, 0.00, 0.00, 8.04, 0.42, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   410.27, -97,   9, 6,  drogue,  -18.63,  94531.00,  581.55,  448.52,   -2.49, 18.6, 4.02, 0.00, 3.87,  -8.41,  -0.31,   1.35,-136.05,   2.01,  -8.73,  -0.79,  -0.25,   0.54,-110.00, 8.08, 0.00, 0.00, 8.04, 0.42, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   411.21, -99,  12, 6,  drogue,  -23.54,  94584.00,  576.89,  443.85,   -6.77, 18.6, 4.02, 0.00, 3.87, -11.16,   1.15,  -0.33,  12.27, -21.73,  24.23,  -0.84,  -0.26,   0.21,-125.00, 8.08, 0.00, 0.00, 8.04, 0.42, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   411.24, -99,   9, 6,  drogue,  -23.54,  94584.00,  576.89,  443.85,   -6.77, 18.6, 4.02, 0.00, 3.87, -11.16,   1.15,  -0.33,  12.27, -21.73,  24.23,  -0.84,  -0.26,   0.21,-125.00, 8.09, 0.00, 0.00, 8.10, 0.42, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   411.27, -99,  10, 6,  drogue,  -23.54,  94584.00,  576.89,  443.85,   -6.77, 18.6, 4.02, 0.00, 3.87, -11.16,   1.15,  -0.33,  12.27, -21.73,  24.23,  -0.84,  -0.26,   0.21,-125.00, 8.09, 0.00, 0.00, 8.10, 0.42, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   411.27, -99,  11, 6,  drogue,  -23.54,  94584.00,  576.89,  443.85,   -6.77, 18.6, 4.02, 0.00, 3.87, -11.16,   1.15,  -0.33,  12.27, -21.73,  24.23,  -0.84,  -0.26,   0.21,-125.00, 8.09, 0.00, 0.00, 8.10, 0.42, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   412.27, -94,   7, 6,  drogue,  -23.54,  94584.00,  576.89,  443.85,   -6.77, 18.6, 4.02, 0.00, 3.87, -11.16,   1.15,  -0.33,  12.27, -21.73,  24.23,  -0.84,  -0.26,   0.21,-125.00, 8.09, 0.00, 0.00, 8.10, 0.42, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   412.27, -94,   9, 6,  drogue,  -23.54,  94584.00,  576.89,  443.85,   -6.77, 18.6, 4.02, 0.00, 3.87, -11.16,   1.15,  -0.33,  12.27, -21.73,  24.23,  -0.84,  -0.26,   0.21,-125.00, 8.09, 0.00, 0.00, 8.10, 0.42, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   413.26, -95,  13, 6,  drogue,  -23.54,  94584.00,  576.89,  443.85,   -6.77, 18.6, 4.02, 0.00, 3.87, -11.16,   1.15,  -0.33,  12.27, -21.73,  24.23,  -0.84,  -0.26,   0.21,-125.00, 8.08, 0.00, 0.00, 8.04, 0.42, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   414.27, -90,   8, 6,  drogue,  -23.54,  94584.00,  576.89,  443.85,   -6.77, 18.6, 4.02, 0.00, 3.87, -11.16,   1.15,  -0.33,  12.27, -21.73,  24.23,  -0.84,  -0.26,   0.21,-125.00, 8.08, 0.00, 0.00, 8.04, 0.42, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   414.27, -90,   7, 6,  drogue,  -23.54,  94584.00,  576.89,  443.85,   -6.77, 18.6, 4.02, 0.00, 3.87, -11.16,   1.15,  -0.33,  12.27, -21.73,  24.23,  -0.84,  -0.26,   0.21,-125.00, 8.08, 0.00, 0.00, 8.04, 0.42, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   414.27, -89,   5, 6,  drogue,  -23.54,  94584.00,  576.89,  443.85,   -6.77, 18.6, 4.02, 0.00, 3.87, -11.16,   1.15,  -0.33,  12.27, -21.73,  24.23,  -0.84,  -0.26,   0.21,-125.00, 8.08, 0.00, 0.00, 8.04, 0.42, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   415.25, -91,   5, 6,  drogue,  -21.57,  94861.00,  552.54,  419.50,   -5.18, 18.6, 4.02, 0.00, 3.87, -11.20,  -0.09,  -0.60,  24.05,  -5.49,   3.42,  -0.83,   0.03,   0.38,-116.00, 8.08, 0.00, 0.00, 8.04, 0.42, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   415.27, -98,  16, 6,  drogue,  -21.57,  94861.00,  552.54,  419.50,   -5.18, 18.6, 4.02, 0.00, 3.87, -11.20,  -0.09,  -0.60,  24.05,  -5.49,   3.42,  -0.83,   0.03,   0.38,-116.00, 8.08, 0.00, 0.00, 8.04, 0.42, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   415.28, -90,   7, 6,  drogue,  -21.57,  94861.00,  552.54,  419.50,   -5.18, 18.6, 3.96, 0.00, 3.87, -11.20,  -0.09,  -0.60,  24.05,  -5.49,   3.42,  -0.83,   0.03,   0.38,-116.00, 8.08, 0.00, 0.00, 8.04, 0.42, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   416.26, -99,  12, 6,  drogue,  -22.06,  94956.00,  544.20,  411.16,   -6.11, 18.6, 3.96, 0.00, 3.87, -10.01,   0.49,  -0.24, 167.24, -16.97,   0.24,  -0.83,  -0.11,   0.06,-107.00, 8.08, 0.00, 0.00, 8.04, 0.42, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   416.27, -97,  11, 6,  drogue,  -22.06,  94956.00,  544.20,  411.16,   -6.11, 18.6, 3.96, 0.00, 3.87, -10.01,   0.49,  -0.24, 167.24, -16.97,   0.24,  -0.83,  -0.11,   0.06,-107.00, 8.08, 0.00, 0.00, 8.04, 0.42, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   416.27, -96,   6, 6,  drogue,  -22.06,  94956.00,  544.20,  411.16,   -6.11, 18.6, 3.96, 0.00, 3.87, -10.01,   0.49,  -0.24, 167.24, -16.97,   0.24,  -0.83,  -0.11,   0.06,-107.00, 8.08, 0.00, 0.00, 8.04, 0.42, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   416.29, -99,  13, 6,  drogue,  -22.06,  94956.00,  544.20,  411.16,   -6.11, 18.6, 3.96, 0.00, 3.87, -10.01,   0.49,  -0.24, 167.24, -16.97,   0.24,  -0.83,  -0.11,   0.06,-107.00, 8.09, 0.00, 0.00, 8.04, 0.42, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   417.27, -99,  12, 6,  drogue,  -21.08,  94994.00,  540.86,  407.83,   -8.09, 18.6, 3.96, 0.00, 3.87,  -9.66,   0.63,  -1.49, -65.06,  -1.77,  21.79,  -0.75,   0.01,  -0.04, -94.00, 8.09, 0.00, 0.00, 8.04, 0.42, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   417.27, -93,   9, 6,  drogue,  -21.08,  94994.00,  540.86,  407.83,   -8.09, 18.6, 3.96, 0.00, 3.87,  -9.66,   0.63,  -1.49, -65.06,  -1.77,  21.79,  -0.75,   0.01,  -0.04, -94.00, 8.09, 0.00, 0.00, 8.04, 0.42, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   417.27, -92,  16, 6,  drogue,  -21.08,  94994.00,  540.86,  407.83,   -8.09, 18.6, 3.96, 0.00, 3.87,  -9.66,   0.63,  -1.49, -65.06,  -1.77,  21.79,  -0.75,   0.01,  -0.04, -94.00, 8.09, 0.00, 0.00, 8.04, 0.42, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   417.30, -96,  10, 6,  drogue,  -21.08,  94994.00,  540.86,  407.83,   -8.09, 18.6, 3.90, 0.00, 3.87,  -9.66,   0.63,  -1.49, -65.06,  -1.77,  21.79,  -0.75,   0.01,  -0.04, -94.00, 8.08, 0.00, 0.00, 8.10, 0.36, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   418.27, -93,  10, 6,  drogue,  -21.08,  94994.00,  540.86,  407.83,   -8.09, 18.6, 3.90, 0.00, 3.87,  -9.66,   0.63,  -1.49, -65.06,  -1.77,  21.79,  -0.75,   0.01,  -0.04, -94.00, 8.08, 0.00, 0.00, 8.10, 0.36, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   418.27, -93,  11, 6,  drogue,  -21.08,  94994.00,  540.86,  407.83,   -8.09, 18.6, 3.90, 0.00, 3.87,  -9.66,   0.63,  -1.49, -65.06,  -1.77,  21.79,  -0.75,   0.01,  -0.04, -94.00, 8.08, 0.00, 0.00, 8.10, 0.36, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   418.28, -92,   5, 6,  drogue,  -18.14,  95112.00,  530.52,  397.48,   -8.05, 18.6, 3.90, 0.00, 3.87,  -9.35,  -0.43,  -0.08, 135.86,  -5.55,  -8.97,  -0.77,  -0.32,   0.53,-100.00, 8.08, 0.00, 0.00, 8.10, 0.36, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   418.31, -92,   8, 6,  drogue,  -18.14,  95112.00,  530.52,  397.48,   -8.05, 18.6, 3.90, 0.00, 3.86,  -9.35,  -0.43,  -0.08, 135.86,  -5.55,  -8.97,  -0.77,  -0.32,   0.53,-100.00, 8.09, 0.00, 0.00, 8.10, 0.36, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   419.27, -96,   8, 6,  drogue,  -18.14,  95112.00,  530.52,  397.48,   -8.05, 18.6, 3.90, 0.00, 3.86,  -9.35,  -0.43,  -0.08, 135.86,  -5.55,  -8.97,  -0.77,  -0.32,   0.53,-100.00, 8.09, 0.00, 0.00, 8.10, 0.36, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   419.27, -95,  11, 6,  drogue,  -18.14,  95112.00,  530.52,  397.48,   -8.05, 18.6, 3.90, 0.00, 3.86,  -9.35,  -0.43,  -0.08, 135.86,  -5.55,  -8.97,  -0.77,  -0.32,   0.53,-100.00, 8.09, 0.00, 0.00, 8.10, 0.36, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   419.27, -95,   8, 6,  drogue,  -18.14,  95112.00,  530.52,  397.48,   -8.05, 18.6, 3.90, 0.00, 3.86,  -9.35,  -0.43,  -0.08, 135.86,  -5.55,  -8.97,  -0.77,  -0.32,   0.53,-100.00, 8.09, 0.00, 0.00, 8.10, 0.36, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   419.29, -91,   6, 6,  drogue,  -21.57,  95205.00,  522.37,  389.34,   -5.97, 18.6, 3.90, 0.00, 3.86,  -9.80,  -0.29,   0.93, -81.48,  16.54, -11.72,  -0.76,  -0.36,   0.51, -95.00, 8.09, 0.00, 0.00, 8.10, 0.36, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   419.32, -93,  16, 6,  drogue,  -21.57,  95205.00,  522.37,  389.34,   -5.97, 18.6, 3.90, 0.00, 3.87,  -9.80,  -0.29,   0.93, -81.48,  16.54, -11.72,  -0.76,  -0.36,   0.51, -95.00, 8.07, 0.00, 0.00, 8.04, 0.36, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   420.27, -98,   8, 6,  drogue,  -21.57,  95205.00,  522.37,  389.34,   -5.97, 18.6, 3.90, 0.00, 3.87,  -9.80,  -0.29,   0.93, -81.48,  16.54, -11.72,  -0.76,  -0.36,   0.51, -95.00, 8.07, 0.00, 0.00, 8.04, 0.36, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   420.27, -99,   9, 6,  drogue,  -21.57,  95205.00,  522.37,  389.34,   -5.97, 18.6, 3.90, 0.00, 3.87,  -9.80,  -0.29,   0.93, -81.48,  16.54, -11.72,  -0.76,  -0.36,   0.51, -95.00, 8.07, 0.00, 0.00, 8.04, 0.36, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   420.30, -97,  10, 6,  drogue,  -19.12,  95272.00,  516.51,  383.47,   -3.63, 18.5, 3.90, 0.00, 3.87, -10.47,   0.48,  -0.60,   4.88, -28.20, -29.97,  -0.76,  -0.34,   0.53,-101.00, 8.07, 0.00, 0.00, 8.04, 0.36, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   420.33, -95,   7, 6,  drogue,  -19.12,  95272.00,  516.51,  383.47,   -3.63, 18.5, 3.90, 0.00, 3.87, -10.47,   0.48,  -0.60,   4.88, -28.20, -29.97,  -0.76,  -0.34,   0.53,-101.00, 8.08, 0.00, 0.00, 8.04, 0.36, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   421.27, -99,  10, 6,  drogue,  -19.12,  95272.00,  516.51,  383.47,   -3.63, 18.5, 3.90, 0.00, 3.87, -10.47,   0.48,  -0.60,   4.88, -28.20, -29.97,  -0.76,  -0.34,   0.53,-101.00, 8.08, 0.00, 0.00, 8.04, 0.36, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   421.27, -96,  13, 6,  drogue,  -19.12,  95272.00,  516.51,  383.47,   -3.63, 18.5, 3.90, 0.00, 3.87, -10.47,   0.48,  -0.60,   4.88, -28.20, -29.97,  -0.76,  -0.34,   0.53,-101.00, 8.08, 0.00, 0.00, 8.04, 0.36, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   421.31, -97,  14, 6,  drogue,  -19.12,  95321.00,  512.22,  379.19,   -9.09, 18.5, 3.90, 0.00, 3.87, -10.83,  -1.03,   0.17, 184.45,  -7.69, -41.99,  -0.80,   0.09,   0.40,-116.00, 8.08, 0.00, 0.00, 8.04, 0.36, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   421.34, -98,  19, 6,  drogue,  -19.12,  95321.00,  512.22,  379.19,   -9.09, 18.5, 3.90, 0.00, 3.87, -10.83,  -1.03,   0.17, 184.45,  -7.69, -41.99,  -0.80,   0.09,   0.40,-116.00, 8.07, 0.00, 0.00, 8.04, 0.36, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   422.27, -99,  12, 6,  drogue,  -19.12,  95321.00,  512.22,  379.19,   -9.09, 18.5, 3.90, 0.00, 3.87, -10.83,  -1.03,   0.17, 184.45,  -7.69, -41.99,  -0.80,   0.09,   0.40,-116.00, 8.07, 0.00, 0.00, 8.04, 0.36, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   422.27, -98,   7, 6,  drogue,  -19.12,  95321.00,  512.22,  379.19,   -9.09, 18.5, 3.90, 0.00, 3.87, -10.83,  -1.03,   0.17, 184.45,  -7.69, -41.99,  -0.80,   0.09,   0.40,-116.00, 8.07, 0.00, 0.00, 8.04, 0.36, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   423.27, -90,   6, 6,  drogue,  -19.12,  95321.00,  512.22,  379.19,   -9.09, 18.5, 3.90, 0.00, 3.87, -10.83,  -1.03,   0.17, 184.45,  -7.69, -41.99,  -0.80,   0.09,   0.40,-116.00, 8.07, 0.00, 0.00, 8.04, 0.36, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   423.27, -89,   6, 6,  drogue,  -19.12,  95321.00,  512.22,  379.19,   -9.09, 18.5, 3.90, 0.00, 3.87, -10.83,  -1.03,   0.17, 184.45,  -7.69, -41.99,  -0.80,   0.09,   0.40,-116.00, 8.07, 0.00, 0.00, 8.04, 0.36, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   423.33,-101,  13, 6,  drogue,  -20.10,  95502.00,  496.40,  363.37,   -4.86, 18.5, 3.90, 0.00, 3.87, -10.86,   0.14,   0.80, -84.66,  40.77, -13.55,  -0.78,  -0.19,   0.58,-105.00, 8.07, 0.00, 0.00, 8.04, 0.36, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   423.36,-100,  14, 6,  drogue,  -20.10,  95502.00,  496.40,  363.37,   -4.86, 18.5, 3.83, 0.00, 3.87, -10.86,   0.14,   0.80, -84.66,  40.77, -13.55,  -0.78,  -0.19,   0.58,-105.00, 8.08, 0.00, 0.00, 8.10, 0.36, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   424.27, -96,   8, 6,  drogue,  -20.10,  95502.00,  496.40,  363.37,   -4.86, 18.5, 3.83, 0.00, 3.87, -10.86,   0.14,   0.80, -84.66,  40.77, -13.55,  -0.78,  -0.19,   0.58,-105.00, 8.08, 0.00, 0.00, 8.10, 0.36, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   424.27, -94,   8, 6,  drogue,  -20.10,  95502.00,  496.40,  363.37,   -4.86, 18.5, 3.83, 0.00, 3.87, -10.86,   0.14,   0.80, -84.66,  40.77, -13.55,  -0.78,  -0.19,   0.58,-105.00, 8.08, 0.00, 0.00, 8.10, 0.36, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   424.34, -91,   9, 6,  drogue,  -20.59,  95579.00,  489.68,  356.65,   -6.59, 18.5, 3.83, 0.00, 3.87,  -9.25,  -0.67,   0.85,-231.69,  33.26,  -3.85,  -0.84,  -0.07,   0.46, 125.00, 8.08, 0.00, 0.00, 8.10, 0.36, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   424.37, -90,   5, 6,  drogue,  -20.59,  95579.00,  489.68,  356.65,   -6.59, 18.5, 3.77, 0.00, 3.86,  -9.25,  -0.67,   0.85,-231.69,  33.26,  -3.85,  -0.84,  -0.07,   0.46, 125.00, 8.09, 0.00, 0.00, 8.04, 0.36, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   425.35,-101,   8, 6,  drogue,  -20.59,  95643.00,  484.10,  351.06,   -7.85, 18.5, 3.77, 0.00, 3.86, -10.11,  -0.70,  -0.62, 313.84,  -3.91, -27.47,  -0.87,  -0.08,   0.22,-123.00, 8.09, 0.00, 0.00, 8.04, 0.36, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   425.38, -99,  11, 6,  drogue,  -20.59,  95643.00,  484.10,  351.06,   -7.85, 18.5, 3.77, 0.00, 3.86, -10.11,  -0.70,  -0.62, 313.84,  -3.91, -27.47,  -0.87,  -0.08,   0.22,-123.00, 8.09, 0.00, 0.00, 8.04, 0.36, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
