# Time (s), ω1 (rad/s), ω2 (rad/s), ω3 (rad/s), α1 (rad/s²), α2 (rad/s²), α3 (rad/s²), Vx (m/s), Vy (m/s), Vz (m/s), X (m), Y (m), Z (m), e0, e1, e2, e3
24.111605,-0.006666,0.008371,0.061973,-0.000036,0.000346,0.003705,0.573848,6.949124,-84.166276,-10.661176,262.468470,693.781755,0.042398,-0.977876,0.204442,0.012913
24.120000,-0.006667,0.008374,0.062004,-0.000151,0.000450,0.003701,0.574121,6.945626,-84.208497,-10.656357,262.526792,693.075007,0.042360,-0.977824,0.204698,0.012896
24.128395,-0.006668,0.008378,0.062036,-0.000242,0.000538,0.003697,0.574392,6.942128,-84.250675,-10.651537,262.585086,692.367905,0.042322,-0.977772,0.204953,0.012878
24.136790,-0.006671,0.008383,0.062067,-0.000308,0.000609,0.003694,0.574662,6.938630,-84.292810,-10.646714,262.643350,691.660448,0.042284,-0.977721,0.205209,0.012860
24.145185,-0.006673,0.008389,0.062098,-0.000349,0.000662,0.003690,0.574930,6.935132,-84.334903,-10.641888,262.701585,690.952638,0.042246,-0.977669,0.205465,0.012843
24.160000,-0.006679,0.008399,0.062152,-0.000362,0.000714,0.003683,0.575399,6.928958,-84.409083,-10.633367,262.804284,689.702652,0.042179,-0.977577,0.205917,0.012812
24.174815,-0.006684,0.008410,0.062207,-0.000299,0.000711,0.003677,0.575864,6.922782,-84.483129,-10.624839,262.906892,688.451569,0.042112,-0.977485,0.206369,0.012780
24.189630,-0.006687,0.008420,0.062261,-0.000165,0.000655,0.003670,0.576325,6.916604,-84.557043,-10.616304,263.009408,687.199389,0.042045,-0.977393,0.206822,0.012749
24.200000,-0.006688,0.008426,0.062299,-0.000034,0.000586,0.003665,0.576645,6.912278,-84.608699,-10.610326,263.081109,686.322293,0.041998,-0.977328,0.207139,0.012727
24.210370,-0.006688,0.008432,0.062337,0.000125,0.000494,0.003661,0.576963,6.907951,-84.660290,-10.604345,263.152764,685.444663,0.041951,-0.977263,0.207456,0.012705
24.220739,-0.006686,0.008436,0.062375,0.000309,0.000382,0.003656,0.577278,6.903621,-84.711816,-10.598360,263.224375,684.566497,0.041904,-0.977198,0.207773,0.012683
24.231109,-0.006681,0.008440,0.062413,0.000514,0.000251,0.003652,0.577592,6.899290,-84.763277,-10.592372,263.295941,683.687798,0.041856,-0.977132,0.208091,0.012661
24.240000,-0.006676,0.008441,0.062445,0.000703,0.000127,0.003648,0.577860,6.895575,-84.807348,-10.587236,263.357266,682.933969,0.041816,-0.977076,0.208363,0.012642
24.248891,-0.006669,0.008442,0.062478,0.000902,-0.000007,0.003644,0.578126,6.891857,-84.851372,-10.582097,263.418558,682.179749,0.041776,-0.977020,0.208636,0.012623
24.257782,-0.006660,0.008441,0.062510,0.001107,-0.000149,0.003640,0.578391,6.888138,-84.895348,-10.576956,263.479817,681.425137,0.041736,-0.976964,0.208908,0.012605
24.266673,-0.006649,0.008439,0.062543,0.001317,-0.000297,0.003636,0.578654,6.884418,-84.939277,-10.571812,263.541044,680.670135,0.041695,-0.976907,0.209181,0.012586
24.275564,-0.006636,0.008436,0.062575,0.001528,-0.000449,0.003632,0.578916,6.880695,-84.983158,-10.566666,263.602237,679.914742,0.041655,-0.976851,0.209454,0.012567
24.280000,-0.006629,0.008434,0.062591,0.001633,-0.000526,0.003630,0.579047,6.878837,-85.005033,-10.564098,263.632754,679.537718,0.041635,-0.976823,0.209590,0.012557
24.284436,-0.006622,0.008431,0.062607,0.001737,-0.000603,0.003628,0.579177,6.876979,-85.026896,-10.561529,263.663264,679.160598,0.041615,-0.976794,0.209726,0.012548
24.288872,-0.006614,0.008428,0.062623,0.001841,-0.000679,0.003626,0.579306,6.875120,-85.048748,-10.558959,263.693765,678.783380,0.041595,-0.976766,0.209863,0.012539
24.293308,-0.006606,0.008425,0.062639,0.001943,-0.000756,0.003624,0.579435,6.873260,-85.070587,-10.556389,263.724258,678.406065,0.041575,-0.976738,0.209999,0.012529
24.320000,-0.006546,0.008399,0.062736,0.002511,-0.001198,0.003613,0.580207,6.862063,-85.201755,-10.540912,263.907572,676.133579,0.041455,-0.976567,0.210820,0.012473
24.346692,-0.006473,0.008362,0.062832,0.002962,-0.001574,0.003601,0.580966,6.850851,-85.332494,-10.525415,264.090587,673.857598,0.041336,-0.976395,0.211641,0.012416
24.360000,-0.006432,0.008340,0.062880,0.003127,-0.001723,0.003595,0.581340,6.845256,-85.397516,-10.517681,264.181719,672.721591,0.041277,-0.976309,0.212051,0.012389
24.373308,-0.006390,0.008316,0.062928,0.003246,-0.001842,0.003589,0.581711,6.839658,-85.462430,-10.509943,264.272776,671.584719,0.041219,-0.976222,0.212462,0.012361
24.386615,-0.006346,0.008291,0.062975,0.003318,-0.001929,0.003583,0.582079,6.834058,-85.527239,-10.502199,264.363758,670.446983,0.041161,-0.976136,0.212872,0.012333
24.399923,-0.006302,0.008265,0.063023,0.003342,-0.001980,0.003578,0.582443,6.828456,-85.591941,-10.494450,264.454666,669.308386,0.041103,-0.976049,0.213283,0.012306
24.400000,-0.006302,0.008265,0.063023,0.003342,-0.001980,0.003578,0.582445,6.828423,-85.592316,-10.494406,264.455193,669.301791,0.041102,-0.976048,0.213286,0.012305
24.400077,-0.006301,0.008265,0.063024,0.003342,-0.001981,0.003577,0.582447,6.828391,-85.592690,-10.494361,264.455719,669.295196,0.041102,-0.976048,0.213288,0.012305
24.400154,-0.006301,0.008265,0.063024,0.003342,-0.001981,0.003577,0.582449,6.828358,-85.593064,-10.494316,264.456245,669.288600,0.041102,-0.976047,0.213290,0.012305
24.400925,-0.006299,0.008263,0.063027,0.003342,-0.001983,0.003577,0.582470,6.828034,-85.596807,-10.493867,264.461507,669.222643,0.041098,-0.976042,0.213314,0.012304
24.401695,-0.006296,0.008262,0.063029,0.003341,-0.001984,0.003577,0.582491,6.827710,-85.600550,-10.493418,264.466768,669.156684,0.041095,-0.976037,0.213338,0.012302
24.402466,-0.006293,0.008260,0.063032,0.003341,-0.001986,0.003576,0.582512,6.827385,-85.604293,-10.492969,264.472029,669.090722,0.041092,-0.976032,0.213362,0.012300
24.410171,-0.006268,0.008245,0.063060,0.003327,-0.001996,0.003573,0.582722,6.824141,-85.641698,-10.488480,264.524626,668.430940,0.041058,-0.975982,0.213600,0.012284
24.417877,-0.006242,0.008229,0.063087,0.003299,-0.001994,0.003570,0.582930,6.820896,-85.679067,-10.483989,264.577198,667.770870,0.041025,-0.975931,0.213838,0.012269
24.425583,-0.006217,0.008214,0.063115,0.003255,-0.001980,0.003566,0.583136,6.817650,-85.716400,-10.479496,264.629745,667.110512,0.040992,-0.975880,0.214076,0.012253
24.440000,-0.006171,0.008186,0.063166,0.003136,-0.001926,0.003560,0.583520,6.811578,-85.786156,-10.471086,264.727993,665.874219,0.040930,-0.975785,0.214522,0.012223
24.454417,-0.006127,0.008159,0.063217,0.002974,-0.001835,0.003554,0.583900,6.805505,-85.855786,-10.462671,264.826153,664.636922,0.040868,-0.975690,0.214969,0.012194
24.468834,-0.006086,0.008134,0.063269,0.002774,-0.001712,0.003548,0.584275,6.799433,-85.925292,-10.454250,264.924225,663.398622,0.040807,-0.975595,0.215415,0.012165
24.480000,-0.006056,0.008115,0.063308,0.002598,-0.001598,0.003543,0.584562,6.794731,-85.979036,-10.447724,265.000119,662.438913,0.040760,-0.975520,0.215762,0.012142
24.491166,-0.006028,0.008098,0.063348,0.002407,-0.001470,0.003538,0.584847,6.790029,-86.032706,-10.441196,265.075960,661.478606,0.040713,-0.975446,0.216108,0.012120
24.502331,-0.006002,0.008082,0.063387,0.002206,-0.001330,0.003533,0.585128,6.785327,-86.086301,-10.434664,265.151748,660.517699,0.040666,-0.975371,0.216454,0.012097
24.520000,-0.005966,0.008061,0.063450,0.001877,-0.001094,0.003525,0.585569,6.777889,-86.170958,-10.424322,265.271571,658.995911,0.040593,-0.975253,0.217003,0.012062
24.537669,-0.005936,0.008044,0.063512,0.001548,-0.000850,0.003518,0.586001,6.770453,-86.255429,-10.413972,265.391263,657.472629,0.040519,-0.975134,0.217552,0.012027
24.555338,-0.005911,0.008031,0.063574,0.001238,-0.000610,0.003510,0.586427,6.763019,-86.339713,-10.403614,265.510823,655.947855,0.040446,-0.975015,0.218102,0.011992
24.560000,-0.005906,0.008028,0.063590,0.001161,-0.000550,0.003508,0.586538,6.761058,-86.361923,-10.400880,265.542350,655.545250,0.040427,-0.974983,0.218247,0.011983
24.564662,-0.005900,0.008026,0.063607,0.001087,-0.000491,0.003506,0.586649,6.759097,-86.384120,-10.398145,265.573869,655.142541,0.040407,-0.974952,0.218392,0.011973
24.569325,-0.005895,0.008023,0.063623,0.001015,-0.000433,0.003504,0.586759,6.757135,-86.406304,-10.395409,265.605378,654.739729,0.040388,-0.974920,0.218537,0.011964
24.573987,-0.005891,0.008022,0.063639,0.000947,-0.000377,0.003502,0.586868,6.755174,-86.428475,-10.392673,265.636878,654.336813,0.040369,-0.974888,0.218682,0.011955
24.600000,-0.005871,0.008015,0.063730,0.000630,-0.000107,0.003491,0.587470,6.744235,-86.551933,-10.377399,265.812456,652.086970,0.040262,-0.974711,0.219493,0.011903
24.626013,-0.005857,0.008015,0.063821,0.000438,0.000078,0.003479,0.588057,6.733298,-86.674988,-10.362110,265.987749,649.833920,0.040154,-0.974533,0.220305,0.011852
24.640000,-0.005851,0.008016,0.063869,0.000394,0.000135,0.003473,0.588366,6.727416,-86.740989,-10.353882,266.081889,648.621108,0.040097,-0.974437,0.220742,0.011824
24.653987,-0.005846,0.008019,0.063918,0.000391,0.000161,0.003467,0.588670,6.721534,-86.806875,-10.345651,266.175946,647.407374,0.040039,-0.974340,0.221179,0.011796
24.667975,-0.005840,0.008021,0.063966,0.000427,0.000155,0.003461,0.588971,6.715651,-86.872644,-10.337415,266.269921,646.192719,0.039982,-0.974244,0.221616,0.011769
24.680000,-0.005835,0.008023,0.064008,0.000488,0.000127,0.003456,0.589225,6.710593,-86.929095,-10.330330,266.350649,645.147703,0.039932,-0.974160,0.221993,0.011745
24.692025,-0.005828,0.008024,0.064050,0.000574,0.000078,0.003451,0.589477,6.705533,-86.985461,-10.323243,266.431316,644.102009,0.039883,-0.974077,0.222369,0.011721
24.704051,-0.005821,0.008024,0.064091,0.000682,0.000009,0.003446,0.589726,6.700471,-87.041741,-10.316153,266.511922,643.055638,0.039834,-0.973993,0.222746,0.011697
24.716076,-0.005812,0.008024,0.064132,0.000809,-0.000076,0.003440,0.589972,6.695408,-87.097936,-10.309060,266.592467,642.008591,0.039784,-0.973909,0.223123,0.011673
24.720000,-0.005808,0.008024,0.064146,0.000854,-0.000107,0.003439,0.590051,6.693756,-87.116253,-10.306745,266.618736,641.666793,0.039768,-0.973882,0.223246,0.011666
24.723924,-0.005805,0.008023,0.064159,0.000901,-0.000140,0.003437,0.590131,6.692103,-87.134562,-10.304429,266.644998,641.324924,0.039752,-0.973854,0.223369,0.011658
24.727848,-0.005801,0.008023,0.064173,0.000949,-0.000174,0.003435,0.590210,6.690450,-87.152861,-10.302114,266.671254,640.982982,0.039736,-0.973827,0.223492,0.011650
24.731772,-0.005798,0.008022,0.064186,0.000997,-0.000209,0.003434,0.590288,6.688797,-87.171152,-10.299798,266.697503,640.640969,0.039720,-0.973799,0.223615,0.011642
24.760000,-0.005764,0.008012,0.064283,0.001372,-0.000488,0.003422,0.590845,6.676900,-87.302465,-10.283127,266.886149,638.178416,0.039605,-0.973601,0.224502,0.011586
24.788228,-0.005720,0.007994,0.064380,0.001747,-0.000787,0.003409,0.591387,6.664991,-87.433309,-10.266440,267.074459,635.712162,0.039490,-0.973401,0.225389,0.011530
24.800000,-0.005699,0.007984,0.064420,0.001891,-0.000907,0.003404,0.591608,6.660021,-87.487734,-10.259478,267.152888,634.682608,0.039442,-0.973317,0.225759,0.011507
24.811772,-0.005676,0.007973,0.064460,0.002024,-0.001020,0.003399,0.591826,6.655050,-87.542077,-10.252512,267.231258,633.652415,0.039395,-0.973233,0.226130,0.011484
24.823543,-0.005652,0.007960,0.064500,0.002141,-0.001124,0.003394,0.592042,6.650077,-87.596339,-10.245544,267.309569,632.621582,0.039347,-0.973149,0.226501,0.011461
24.835315,-0.005626,0.007947,0.064540,0.002241,-0.001217,0.003389,0.592255,6.645103,-87.650519,-10.238574,267.387822,631.590111,0.039300,-0.973065,0.226872,0.011438
24.840000,-0.005615,0.007941,0.064555,0.002275,-0.001250,0.003387,0.592339,6.643122,-87.672060,-10.235799,267.418951,631.179409,0.039281,-0.973031,0.227020,0.011429
24.844685,-0.005604,0.007935,0.064571,0.002306,-0.001281,0.003385,0.592423,6.641142,-87.693588,-10.233023,267.450070,630.768607,0.039263,-0.972998,0.227167,0.011419
24.849370,-0.005594,0.007929,0.064587,0.002334,-0.001309,0.003383,0.592506,6.639161,-87.715103,-10.230247,267.481180,630.357703,0.039244,-0.972964,0.227315,0.011410
24.854055,-0.005583,0.007923,0.064603,0.002358,-0.001335,0.003381,0.592589,6.637180,-87.736603,-10.227471,267.512280,629.946698,0.039225,-0.972931,0.227463,0.011401
24.880000,-0.005521,0.007887,0.064691,0.002431,-0.001432,0.003370,0.593039,6.626205,-87.855413,-10.212091,267.684337,627.668858,0.039122,-0.972743,0.228282,0.011351
24.905945,-0.005458,0.007849,0.064778,0.002402,-0.001446,0.003358,0.593475,6.615223,-87.973787,-10.196699,267.856110,625.387943,0.039020,-0.972555,0.229102,0.011300
24.920000,-0.005425,0.007829,0.064825,0.002344,-0.001420,0.003352,0.593705,6.609271,-88.037734,-10.188356,267.949047,624.150996,0.038965,-0.972453,0.229546,0.011273
24.934055,-0.005393,0.007810,0.064872,0.002260,-0.001372,0.003345,0.593931,6.603318,-88.101554,-10.180010,268.041900,622.913151,0.038910,-0.972350,0.229991,0.011246
24.948111,-0.005362,0.007791,0.064919,0.002154,-0.001304,0.003339,0.594153,6.597364,-88.165247,-10.171660,268.134670,621.674410,0.038856,-0.972247,0.230436,0.011220
24.960000,-0.005337,0.007776,0.064959,0.002050,-0.001233,0.003333,0.594337,6.592327,-88.219026,-10.164595,268.213079,620.625859,0.038810,-0.972160,0.230813,0.011197
24.971889,-0.005313,0.007762,0.064998,0.001935,-0.001151,0.003328,0.594518,6.587290,-88.272714,-10.157528,268.291428,619.576669,0.038764,-0.972073,0.231190,0.011174
24.983779,-0.005291,0.007749,0.065038,0.001812,-0.001061,0.003322,0.594696,6.582252,-88.326311,-10.150458,268.369717,618.526842,0.038719,-0.971985,0.231567,0.011152
25.000000,-0.005263,0.007732,0.065092,0.001637,-0.000929,0.003315,0.594933,6.575379,-88.399291,-10.140810,268.476433,617.093490,0.038657,-0.971865,0.232082,0.011121
25.016221,-0.005238,0.007718,0.065145,0.001460,-0.000792,0.003307,0.595164,6.568506,-88.472112,-10.131157,268.583038,615.658955,0.038595,-0.971745,0.232597,0.011091
25.032442,-0.005216,0.007707,0.065199,0.001291,-0.000656,0.003300,0.595389,6.561635,-88.544778,-10.121501,268.689531,614.223241,0.038533,-0.971624,0.233113,0.011060
25.040000,-0.005206,0.007702,0.065224,0.001217,-0.000595,0.003297,0.595492,6.558434,-88.578581,-10.117001,268.739109,613.553929,0.038504,-0.971568,0.233353,0.011046
25.047558,-0.005197,0.007698,0.065249,0.001147,-0.000536,0.003293,0.595593,6.555233,-88.612352,-10.112500,268.788663,612.884362,0.038476,-0.971511,0.233594,0.011032
25.055115,-0.005188,0.007697,0.065274,0.001334,0.000318,0.003290,0.595694,6.552032,-88.646089,-10.107999,268.838193,612.214540,0.038447,-0.971454,0.233834,0.011017
25.062673,-0.005177,0.007703,0.065299,0.001542,0.001213,0.003287,0.595797,6.548831,-88.679792,-10.103496,268.887698,611.544463,0.038419,-0.971398,0.234075,0.011003
25.080000,-0.005184,0.007621,0.065355,-0.001244,-0.007037,0.003281,0.596087,6.541482,-88.756938,-10.093170,269.001108,610.007216,0.038353,-0.971268,0.234627,0.010971
25.097327,-0.005230,0.007426,0.065412,-0.003772,-0.014519,0.003275,0.596450,6.534120,-88.833908,-10.082838,269.114390,608.468634,0.038288,-0.971137,0.235179,0.010940
25.114655,-0.005314,0.007119,0.065469,-0.005949,-0.020962,0.003269,0.596881,6.526745,-88.910702,-10.072499,269.227544,606.928720,0.038223,-0.971006,0.235731,0.010912
25.120000,-0.005348,0.007002,0.065486,-0.006543,-0.022722,0.003267,0.597027,6.524467,-88.934357,-10.069308,269.262427,606.453389,0.038202,-0.970965,0.235902,0.010904
25.125345,-0.005384,0.006876,0.065504,-0.007092,-0.024349,0.003265,0.597179,6.522189,-88.957996,-10.066116,269.297297,605.977932,0.038182,-0.970925,0.236072,0.010896
25.130691,-0.005424,0.006742,0.065521,-0.007592,-0.025833,0.003262,0.597336,6.519909,-88.981618,-10.062924,269.332155,605.502348,0.038162,-0.970884,0.236243,0.010888
25.136036,-0.005465,0.006600,0.065539,-0.008042,-0.027167,0.003260,0.597498,6.517628,-89.005223,-10.059730,269.367001,605.026638,0.038142,-0.970844,0.236413,0.010881
25.156749,-0.005643,0.006004,0.065606,-0.009275,-0.030850,0.003252,0.598155,6.508784,-89.096531,-10.047348,269.501906,603.182161,0.038063,-0.970686,0.237074,0.010857
25.160000,-0.005673,0.005903,0.065617,-0.009394,-0.031212,0.003251,0.598263,6.507394,-89.110839,-10.045403,269.523064,602.892483,0.038051,-0.970661,0.237178,0.010854
25.163251,-0.005704,0.005801,0.065627,-0.009492,-0.031512,0.003249,0.598371,6.506005,-89.125142,-10.043458,269.544217,602.602758,0.038038,-0.970636,0.237282,0.010851
25.166502,-0.005735,0.005699,0.065638,-0.009570,-0.031752,0.003248,0.598480,6.504615,-89.139438,-10.041512,269.565366,602.312986,0.038026,-0.970611,0.237386,0.010848
25.195258,-0.006005,0.004800,0.065731,-0.009383,-0.031348,0.003236,0.599443,6.492319,-89.265623,-10.024288,269.752239,599.747848,0.037916,-0.970391,0.238304,0.010831
25.200000,-0.006049,0.004653,0.065746,-0.009200,-0.030841,0.003234,0.599602,6.490290,-89.286383,-10.021446,269.783018,599.324538,0.037898,-0.970354,0.238456,0.010829
25.204742,-0.006092,0.004508,0.065762,-0.008977,-0.030218,0.003232,0.599760,6.488262,-89.307130,-10.018602,269.813787,598.901129,0.037879,-0.970318,0.238607,0.010828
25.209483,-0.006134,0.004367,0.065777,-0.008714,-0.029481,0.003230,0.599916,6.486233,-89.327863,-10.015758,269.844547,598.477622,0.037861,-0.970281,0.238759,0.010827
25.239245,-0.006355,0.003599,0.065873,-0.006367,-0.022853,0.003217,0.600829,6.473506,-89.457700,-9.997890,270.037399,595.817143,0.037746,-0.970051,0.239710,0.010829
25.240000,-0.006360,0.003582,0.065876,-0.006289,-0.022635,0.003217,0.600850,6.473183,-89.460987,-9.997437,270.042287,595.749591,0.037743,-0.970045,0.239735,0.010829
25.240755,-0.006365,0.003565,0.065878,-0.006212,-0.022415,0.003217,0.600872,6.472861,-89.464274,-9.996983,270.047175,595.682036,0.037740,-0.970039,0.239759,0.010829
25.241510,-0.006369,0.003548,0.065880,-0.006133,-0.022193,0.003217,0.600894,6.472538,-89.467561,-9.996529,270.052063,595.614478,0.037737,-0.970033,0.239783,0.010829
25.249061,-0.006412,0.003389,0.065905,-0.005317,-0.019879,0.003213,0.601105,6.469310,-89.500411,-9.991991,270.100926,594.938770,0.037708,-0.969975,0.240024,0.010832
25.256613,-0.006449,0.003248,0.065929,-0.004447,-0.017412,0.003210,0.601306,6.466084,-89.533227,-9.987451,270.149764,594.262813,0.037679,-0.969916,0.240266,0.010835
25.264164,-0.006479,0.003127,0.065953,-0.003531,-0.014816,0.003207,0.601496,6.462858,-89.566009,-9.982910,270.198579,593.586608,0.037650,-0.969857,0.240508,0.010838
25.280000,-0.006519,0.002937,0.066004,-0.001505,-0.009072,0.003200,0.601856,6.456098,-89.634652,-9.973381,270.300873,592.167675,0.037588,-0.969734,0.241015,0.010847
25.295836,-0.006527,0.002839,0.066054,0.000588,-0.003144,0.003193,0.602160,6.449345,-89.703147,-9.963848,270.403060,590.747655,0.037527,-0.969610,0.241522,0.010857
25.311673,-0.006502,0.002834,0.066105,0.002646,0.002687,0.003187,0.602409,6.442598,-89.771495,-9.954310,270.505140,589.326553,0.037466,-0.969485,0.242029,0.010867
25.320000,-0.006476,0.002868,0.066132,0.003683,0.005623,0.003183,0.602516,6.439052,-89.807377,-9.949293,270.558776,588.578831,0.037434,-0.969420,0.242296,0.010873
25.328327,-0.006441,0.002927,0.066158,0.004672,0.008424,0.003180,0.602609,6.435509,-89.843219,-9.944275,270.612382,587.830811,0.037402,-0.969354,0.242564,0.010878
25.336655,-0.006398,0.003008,0.066184,0.005602,0.011058,0.003176,0.602688,6.431968,-89.879019,-9.939256,270.665959,587.082493,0.037370,-0.969288,0.242831,0.010883
25.344982,-0.006348,0.003110,0.066211,0.006462,0.013495,0.003173,0.602753,6.428428,-89.914780,-9.934237,270.719506,586.333876,0.037338,-0.969223,0.243098,0.010887
25.360000,-0.006240,0.003342,0.066259,0.007808,0.017313,0.003166,0.602840,6.422048,-89.979166,-9.925185,270.815997,584.983097,0.037281,-0.969104,0.243581,0.010894
25.375018,-0.006115,0.003625,0.066306,0.008849,0.020281,0.003160,0.602892,6.415672,-90.043420,-9.916131,270.912393,583.631352,0.037224,-0.968984,0.244063,0.010898
25.390035,-0.005977,0.003946,0.066353,0.009552,0.022307,0.003153,0.602918,6.409299,-90.107543,-9.907077,271.008692,582.278643,0.037168,-0.968865,0.244546,0.010900
25.400000,-0.005880,0.004173,0.066385,0.009821,0.023101,0.003149,0.602925,6.405072,-90.150020,-9.901069,271.072540,581.380510,0.037131,-0.968785,0.244867,0.010900
25.409965,-0.005782,0.004405,0.066416,0.009929,0.023452,0.003145,0.602926,6.400845,-90.192439,-9.895061,271.136345,580.481955,0.037094,-0.968705,0.245188,0.010899
25.419930,-0.005683,0.004638,0.066447,0.009879,0.023364,0.003141,0.602924,6.396618,-90.234801,-9.889052,271.200109,579.582976,0.037057,-0.968625,0.245509,0.010897
25.429895,-0.005585,0.004869,0.066479,0.009674,0.022850,0.003137,0.602923,6.392391,-90.277105,-9.883044,271.263830,578.683576,0.037020,-0.968545,0.245831,0.010893
25.440000,-0.005489,0.005095,0.066510,0.009317,0.021918,0.003132,0.602924,6.388104,-90.319945,-9.876952,271.328403,577.771108,0.036983,-0.968464,0.246157,0.010888
25.450105,-0.005398,0.005309,0.066542,0.008819,0.020599,0.003128,0.602929,6.383816,-90.362725,-9.870859,271.392934,576.858207,0.036947,-0.968382,0.246483,0.010881
25.460210,-0.005312,0.005508,0.066574,0.008192,0.018928,0.003124,0.602943,6.379526,-90.405447,-9.864766,271.457420,575.944874,0.036910,-0.968301,0.246809,0.010874
25.480000,-0.005167,0.005838,0.066635,0.006669,0.014846,0.003115,0.602998,6.371119,-90.488944,-9.852834,271.583588,574.154929,0.036839,-0.968140,0.247449,0.010857
25.499790,-0.005054,0.006079,0.066697,0.004842,0.009939,0.003107,0.603101,6.362704,-90.572216,-9.840899,271.709589,572.363333,0.036768,-0.967979,0.248089,0.010837
25.519580,-0.004979,0.006219,0.066758,0.002846,0.004574,0.003099,0.603259,6.354280,-90.655262,-9.828962,271.835423,570.570092,0.036698,-0.967818,0.248730,0.010815
25.520000,-0.004978,0.006221,0.066760,0.002802,0.004455,0.003099,0.603263,6.354101,-90.657022,-9.828708,271.838092,570.532009,0.036696,-0.967814,0.248743,0.010814
25.520420,-0.004977,0.006223,0.066761,0.002758,0.004337,0.003098,0.603267,6.353922,-90.658783,-9.828455,271.840761,570.493925,0.036695,-0.967811,0.248757,0.010814
25.520840,-0.004976,0.006225,0.066762,0.002713,0.004218,0.003098,0.603271,6.353743,-90.660543,-9.828202,271.843431,570.455840,0.036693,-0.967808,0.248771,0.010813
25.521260,-0.004975,0.006227,0.066764,0.002669,0.004099,0.003098,0.603275,6.353564,-90.662303,-9.827948,271.846100,570.417755,0.036692,-0.967804,0.248784,0.010813
25.525461,-0.004964,0.006241,0.066777,0.002227,0.002910,0.003096,0.603317,6.351774,-90.679898,-9.825414,271.872786,570.036860,0.036677,-0.967770,0.248920,0.010808
25.529662,-0.004956,0.006251,0.066790,0.001785,0.001723,0.003095,0.603362,6.349984,-90.697483,-9.822879,271.899465,569.655892,0.036662,-0.967735,0.249057,0.010803
25.533863,-0.004949,0.006256,0.066803,0.001346,0.000543,0.003093,0.603409,6.348193,-90.715059,-9.820345,271.926137,569.274849,0.036647,-0.967701,0.249193,0.010798
25.557288,-0.004944,0.006198,0.066875,-0.000965,-0.005663,0.003083,0.603723,6.338198,-90.812876,-9.806206,272.074726,567.148709,0.036564,-0.967509,0.249952,0.010771
25.560000,-0.004947,0.006181,0.066883,-0.001220,-0.006348,0.003082,0.603765,6.337039,-90.824182,-9.804568,272.091915,566.902383,0.036555,-0.967486,0.250040,0.010768
25.562712,-0.004951,0.006163,0.066892,-0.001470,-0.007020,0.003081,0.603808,6.335881,-90.835483,-9.802931,272.109101,566.656027,0.036545,-0.967464,0.250128,0.010765
25.565425,-0.004955,0.006143,0.066900,-0.001716,-0.007679,0.003080,0.603851,6.334722,-90.846780,-9.801293,272.126285,566.409639,0.036536,-0.967441,0.250216,0.010761
25.586503,-0.005008,0.005936,0.066965,-0.003398,-0.012197,0.003071,0.604223,6.325711,-90.934434,-9.788560,272.259718,564.493776,0.036461,-0.967267,0.250900,0.010739
25.600000,-0.005059,0.005758,0.067006,-0.004255,-0.014500,0.003065,0.604489,6.319936,-90.990425,-9.780404,272.345055,563.266090,0.036414,-0.967155,0.251339,0.010726
25.613497,-0.005120,0.005552,0.067048,-0.004909,-0.016263,0.003059,0.604771,6.314157,-91.046311,-9.772243,272.430314,562.037648,0.036366,-0.967043,0.251777,0.010714
25.626993,-0.005189,0.005326,0.067089,-0.005344,-0.017444,0.003054,0.605065,6.308375,-91.102093,-9.764079,272.515494,560.808453,0.036318,-0.966931,0.252216,0.010704
25.640000,-0.005259,0.005098,0.067128,-0.005549,-0.018013,0.003048,0.605355,6.302801,-91.155752,-9.756207,272.597509,559.623164,0.036272,-0.966822,0.252638,0.010696
25.653007,-0.005330,0.004865,0.067168,-0.005540,-0.018021,0.003043,0.605648,6.297225,-91.209314,-9.748331,272.679452,558.437178,0.036226,-0.966714,0.253061,0.010689
25.666013,-0.005400,0.004636,0.067208,-0.005326,-0.017485,0.003037,0.605940,6.291648,-91.262780,-9.740452,272.761322,557.250496,0.036180,-0.966604,0.253485,0.010684
25.680000,-0.005471,0.004402,0.067250,-0.004879,-0.016341,0.003032,0.606247,6.285651,-91.320165,-9.731975,272.849278,555.973644,0.036130,-0.966487,0.253940,0.010680
25.693987,-0.005534,0.004187,0.067292,-0.004230,-0.014668,0.003026,0.606543,6.279654,-91.377438,-9.723493,272.937151,554.695991,0.036080,-0.966369,0.254395,0.010677
25.707973,-0.005586,0.003998,0.067335,-0.003407,-0.012544,0.003020,0.606823,6.273659,-91.434599,-9.715008,273.024940,553.417537,0.036030,-0.966251,0.254851,0.010677
25.720000,-0.005622,0.003861,0.067371,-0.002586,-0.010420,0.003015,0.607049,6.268504,-91.483658,-9.707708,273.100362,552.317566,0.035987,-0.966149,0.255242,0.010677
25.732027,-0.005647,0.003751,0.067407,-0.001685,-0.008090,0.003010,0.607258,6.263350,-91.532626,-9.700406,273.175721,551.217006,0.035945,-0.966047,0.255634,0.010678
25.744054,-0.005662,0.003669,0.067443,-0.000731,-0.005624,0.003005,0.607451,6.258198,-91.581504,-9.693102,273.251019,550.115857,0.035902,-0.965945,0.256026,0.010680
25.760000,-0.005663,0.003606,0.067491,0.000580,-0.002235,0.002998,0.607677,6.251369,-91.646171,-9.683413,273.350759,548.654967,0.035845,-0.965809,0.256547,0.010682
