time,state_0,state_1,state_2,state_3,state_4,state_5,state_6,state_7,state_8,state_9,state_10,state_11,state_12,xhat_0,xhat_1,xhat_2,xhat_3,xhat_4,xhat_5,xhat_6,xhat_7,xhat_8,xhat_9,input_0
5.5200000000000005,-7.674439824189837,76.22430013771097,848.7707806248177,-1.245716883699933,13.773780302375643,91.23500683105874,0.9746463527064502,-0.079075465575291,-0.0004798752793756684,0.20931177633673678,-0.0235681287758643,-0.00035279535841123725,0.0645706842675056,-4.850556227541746e-05,5.375618190849372e-06,0.04170272229111679,-0.0009899784099202526,-0.017943623137434618,64.338389688649,0.9452076190728688,-0.0001904947746079301,-3.740754094621677e-05,0.32646978291874934,-0.23231631860861587
5.5600000000000005,-7.72410491604162,76.77453916834442,852.4079004050595,-1.2375691798606345,13.738285283709697,90.62147031814733,0.9743382114883681,-0.07953926197165699,-0.00048349863559611877,0.21056688842660692,-0.023962805043141334,-0.0002351625869381824,0.06420154311715785,-4.91612333588862e-05,6.167615351529377e-06,0.04135063974597906,-0.0010530581830143916,-0.01797756629423984,63.72539547217925,0.9446618752618307,-0.0001926927558353971,-3.747673673700873e-05,0.3280455805094735,-0.23068609651658775
5.6000000000000005,-7.77344800702753,77.32337284064654,856.0205416663052,-1.2296161564517294,13.703515708463202,90.01112255809626,0.9740297101416893,-0.08000365497061397,-0.0004857044442946149,0.2118145324491357,-0.023608757528641344,-0.0001450022502297575,0.06386684399602717,-4.970505683306692e-05,5.235340364082566e-06,0.04100268099046591,-0.001118575281731418,-0.018011228238645222,63.11685675721755,0.9441181470257497,-0.00019492505758429796,-3.753202797358579e-05,0.32960716778042537,-0.2290373928267542
5.64,-7.822476127230253,77.87082867992962,859.6088334743564,-1.221800758098396,13.669328835140703,89.40377812690043,0.9737219729642645,-0.08045568502066323,-0.0004843231101808211,0.21305460317269165,-0.022756203565313847,-8.518749473228714e-05,0.0634710445750799,-5.0681762934440557e-05,5.946865040728908e-06,0.04065671423582967,-0.0011777249044472595,-0.018043971457255347,62.51269636910618,0.9435764467943162,-0.00019716560919409083,-3.7624708041376497e-05,0.33115472028210147,-0.2273747163336084
5.68,-7.871193089462472,78.41692577672312,863.1728930292089,-1.2140480954767592,13.635541511488618,88.79936249391174,0.9734156569560811,-0.0808892493381766,-0.00047859693538710417,0.21428663441266835,-0.021748106457833007,-4.8425348909368484e-05,0.06308681612413752,-5.00726193109747e-05,6.51263427544942e-06,0.04031309237912686,-0.001238865891259076,-0.018077936423309307,61.91283865915427,0.9430368145614781,-0.0001994543937481295,-3.771014525451368e-05,0.3326883303899165,-0.2257062866885982
5.72,-7.91959984597934,78.96167641390979,866.7128385953351,-1.2062869233461075,13.60197947685674,88.1978696929132,0.9731107331325645,-0.08130482151257042,-0.0004689222687286278,0.2155108336468667,-0.020915735098880853,-2.1322318236461587e-05,0.06270941394138824,-5.1073129145049855e-05,7.286186733321489e-06,0.03997286118635487,-0.0013011915595640988,-0.018105150017834373,61.31720946858617,0.9424992839077342,-0.00020172674621463937,-3.776417942804058e-05,0.3342081053978114,-0.22402746445805716
5.76,-7.967695114127843,79.50508638298048,870.2287770610843,-1.1984688744811498,13.568519357845055,87.5992887346152,0.9728067708289934,-0.08170770663657918,-0.00045648066575066916,0.21672735157559642,-0.020481598764506847,1.0871171556568444e-05,0.0623399399686749,-5.139214135142293e-05,7.211474068109281e-06,0.03963482161519422,-0.0013656287089777088,-0.01813362457568894,60.725736081857214,0.9419638733039607,-0.0002040484341659202,-3.780178367476539e-05,0.3357141914269665,-0.22233938027671438
5.8,-8.015476111550525,80.04715841717918,873.7208251533932,-1.1905661726591106,13.535086362765906,87.00362788731036,0.9725030378619246,-0.08210684493056186,-0.00044301212845377464,0.21793629039220042,-0.020575069934711497,6.223016997056398e-05,0.061975856209115894,-5.2155557624435204e-05,6.9096546147929575e-06,0.03929883126956271,-0.0014279600695229354,-0.01815993083982733,60.138347196942654,0.9414306162233572,-0.00020637845713592843,-3.785194578166093e-05,0.33720668856425806,-0.22064815198609797
5.84,-8.06293944738197,80.5878940837749,877.189108422305,-1.1825899834829816,13.501709447546196,86.41104542533213,0.9721986534767425,-0.08251300828200614,-0.0004304238116898633,0.21913765442027217,-0.02117221403724337,0.00014139009800938509,0.06161079174688789,-5.25020248583356e-05,7.616510530312921e-06,0.0389656580517144,-0.0014871117833767998,-0.018186200327420663,59.55497288359277,0.9408995468823322,-0.00020874045710485972,-3.792260778238386e-05,0.3386856915577026,-0.21894794026924635
5.88,-8.110082694633878,81.12729649335853,880.6337469791372,-1.1745672659429658,13.46843256479314,85.82134733763576,0.9718929122354018,-0.08293475712343619,-0.00042007590179877444,0.22033141339293144,-0.022118320361042148,0.00024823697240268695,0.06124846014660086,-5.263562119233815e-05,7.653042686378322e-06,0.03863398411586125,-0.0015479400890968983,-0.018210375095208165,58.97554455059555,0.9403706875541256,-0.000211122958634992,-3.797121255079189e-05,0.34015132511025803,-0.21724902650885092
5.92,-8.156904931372898,81.66537207570445,884.0548596793103,-1.1665450163374032,13.435355214799618,85.2343929421311,0.9715854110946506,-0.08337678684992446,-0.00041253860470054875,0.2215175947071246,-0.023178977207787874,0.0003744678010650082,0.06089307816930805,-5.2748991350853015e-05,7.757838988877331e-06,0.038305362662907065,-0.001607186901198839,-0.018231429555872126,58.39999491009574,0.9398440776601277,-0.00021351518301023794,-3.802458356611447e-05,0.3416036631135289,-0.21554239061275196
5.96,-8.203407252967516,82.2021312421039,887.4525540102536,-1.1585690181566926,13.402584501300465,84.65013398560578,0.9712761614005991,-0.08383894212289578,-0.0004075488011011278,0.22269620117470879,-0.024143862555066196,0.0005081733506804355,0.060530254057052216,-5.3339186633141937e-05,7.923750948740954e-06,0.037977963848961065,-0.001665170167553538,-0.01824928132763783,57.828257943893554,0.9393197344393425,-0.00021590945417700652,-3.807390476691519e-05,0.3430428375965433,-0.21383151223402508
6.0,-8.249591784590539,82.73758568908303,890.8269203358699,-1.150670124294873,13.370193755772315,84.06852944101675,0.9709654059039782,-0.08431841607694791,-0.00040445419907631224,0.22386722812634738,-0.02487316889783577,0.0006387022511644943,0.06017356664908876,-5.380796648470556e-05,8.852643566840211e-06,0.037652184302338104,-0.0017221571480398401,-0.018266157240811487,57.26026887062571,0.9387976990250819,-0.00021833001580527308,-3.813274223695831e-05,0.3444689117803085,-0.21212282237276808
6.04,-8.295462272738494,83.27175281224704,894.1780720957431,-1.1428726612588986,13.338242316651828,83.48953346491301,0.9706536471083541,-0.0848093275982854,-0.0004020959682173254,0.22503072788466635,-0.025259676900755017,0.0007544191655214744,0.05981583104302881,-5.38107807227834e-05,9.111664480146494e-06,0.037328957518246574,-0.0017816320261103752,-0.018281449055499176,56.69596411577393,0.9382780065116141,-0.00022077708110072793,-3.816773257431993e-05,0.3458819629545551,-0.21041099756528464
6.08,-8.34102296325389,83.80465093791945,897.5061164879966,-1.1351786037429978,13.30673709808339,82.91311151766405,0.9703414575106579,-0.08530465027393426,-0.0003992220815463709,0.2261869319098598,-0.02530028976012937,0.000848942504798766,0.05948949128567887,-5.552765213447223e-05,8.807076811860941e-06,0.037007164507973526,-0.0018404412972600494,-0.01829300246680437,56.135281281010975,0.9377606775445191,-0.0002232230818430036,-3.8186231845946944e-05,0.3472821048722668,-0.20870518590356157
6.12,-8.386277731033397,84.3362974066256,900.8111570650017,-1.1275750488234957,13.275657301690051,82.33935798666973,0.9700293198822245,-0.08579838422524952,-0.0003948605211586716,0.22733613623500715,-0.025082172758006338,0.0009226744793415443,0.059138042501978884,-5.591253209028604e-05,9.468355434305531e-06,0.03668824826591971,-0.0018960140897106125,-0.018308550361324578,55.578159110626466,0.9372457476249703,-0.00022573432191536077,-3.8246593605666e-05,0.3486694080932893,-0.2069883077639566
6.16,-8.431229817275687,84.86670844619304,904.0933017683443,-1.1200368825824492,13.2449465564897,81.76830285982639,0.9697177358875707,-0.0862864485153141,-0.000388489930917598,0.22847785389799938,-0.024735223886284723,0.0009806925373208799,0.05876908894468492,-5.628058957729207e-05,9.475321228922072e-06,0.03636905477334988,-0.0019527128271424848,-0.018321972475384075,55.02453747013166,0.9367332308455892,-0.0002282689915783948,-3.828976599157405e-05,0.35004399817272297,-0.20528132376825273
6.2,-8.475881030565725,85.39589706869998,907.3526606717177,-1.1125242894528056,13.214495413373314,81.19976514808079,0.9694068252971682,-0.08676801102868019,-0.0003801371786386235,0.22961205999809145,-0.02441530386717806,0.0010330827488932812,0.05840993809806934,-5.700938672932333e-05,9.964336746185808e-06,0.03605312971338161,-0.0020075716049993407,-0.018333168438306575,54.47435731235094,0.9362231855488112,-0.0002308180653697952,-3.83430204239172e-05,0.35140587942387846,-0.20357707411464465
6.24,-8.520231778567581,85.92387191059716,910.5893317082994,-1.105012204511334,13.184239005407642,80.6337177902263,0.9690964315975877,-0.08724489274494748,-0.00037021631092643936,0.23073887288346243,-0.024236741206089835,0.0010897607220730556,0.05805411855304915,-5.807057995615668e-05,1.0926966971954363e-05,0.03573908765443629,-0.002062699742149952,-0.01834369292581919,53.92756065118726,0.9357156184082844,-0.00023340204771896722,-3.838325617899525e-05,0.3527551920482696,-0.2018680577665131
6.28,-8.56428178213801,86.45063917989589,913.80340413776,-1.0974856839429945,13.154136890896078,80.07014198415871,0.9687862768499007,-0.08772025547039869,-0.0003593135959288117,0.23185838107812318,-0.024267751540710047,0.0011584615272377191,0.05770445838363385,-5.8921314402372234e-05,1.0966302523790423e-05,0.03542549646250344,-0.002120080691951118,-0.018354911832481936,53.38409053596774,0.9352105551905794,-0.0002360396442231974,-3.840737296218779e-05,0.3540920223194646,-0.20016613810557785
6.32,-8.608030323361909,86.97620479056653,916.9949787324676,-1.0899377578211078,13.124166425381805,79.50901217086155,0.9684759678003453,-0.08819859867577338,-0.00034819397189874313,0.2329706351064841,-0.02453892298346245,0.0012452761017695342,0.05735720922585708,-6.028447647785846e-05,1.2169639320674198e-05,0.03511433292180105,-0.0021756594860641606,-0.018365807657660455,52.8438910267685,0.9347080405876683,-0.00023871086455772649,-3.844124469711314e-05,0.35541640423615156,-0.1984615776987113
6.36,-8.651476594965395,87.50057432126721,920.1641569192551,-1.0823740514237208,13.094334913484325,78.95029695505109,0.9681650868949199,-0.0886846579308227,-0.00033759004500992257,0.23407565644421763,-0.02502240792507191,0.0013519472519986035,0.057014397272949026,-6.107443130667622e-05,1.1998362533663138e-05,0.03480379189362995,-0.0022343614004343066,-0.018378468428811235,52.306907167032776,0.9342080905673865,-0.0002414505965439743,-3.8455112110875796e-05,0.35672844537722426,-0.1967600940751697
6.4,-8.694620261891677,88.02375389969812,923.3110341868207,-1.0748097331777375,13.064673539343424,78.39396208400798,0.9678533252025092,-0.08918194456956768,-0.00032798005242570675,0.2351734355172353,-0.02564694344121413,0.0014755722414674412,0.05666723210072876,-6.123938386484357e-05,1.1194149167107988e-05,0.034494788225623005,-0.0022902967431342783,-0.01839033719861991,51.77308496276882,0.9337107467705009,-0.0002442168962343139,-3.8485117607483006e-05,0.3580281835865391,-0.19506230829732782
6.44,-8.737461684408807,88.54575119942679,926.4357054272588,-1.067265527923803,13.03523022870908,77.84000368364597,0.9675405257495965,-0.08969242779109844,-0.0003195716772480293,0.23626389428867423,-0.026323104315086273,0.001610256861599415,0.056320359096396266,-6.167950903819933e-05,1.1716401702378408e-05,0.034187349826805304,-0.0023408730390191562,-0.01839876077155009,51.242371356911704,0.9332160362148787,-0.00024698035318254565,-3.8554980981167456e-05,0.3593156930411041,-0.19336626089304582
6.48,-8.780002171831553,89.06657633177703,929.5382683079464,-1.05976744301052,13.006074758804461,77.28852832873268,0.9672266510193338,-0.09021631480104975,-0.00031226866360855454,0.23734711932138502,-0.02696077085975828,0.001748389340804391,0.05598003896033151,-6.165713358095323e-05,1.2312745799442584e-05,0.03388105923055572,-0.002391635637216409,-0.018404884707987648,50.714714204765315,0.9327239853159373,-0.00024976665448841226,-3.860980524186094e-05,0.360591047229762,-0.19167806048000066
6.5200000000000005,-8.822243849324892,89.5862413086063,932.6188195059146,-1.0523255533451878,12.977220881677637,76.73937727585785,0.9669118456166781,-0.09075207908575245,-0.00030572855247128504,0.23842311134168903,-0.027490556689762247,0.0018825272723069204,0.05563838306875327,-6.189355745649375e-05,1.2757710744100217e-05,0.033576918918106734,-0.002442820488139924,-0.018406804671936172,50.19006225470469,0.9322346252916873,-0.0002525633099175469,-3.8647194364496494e-05,0.3618543051083354,-0.1899886614463058
6.5600000000000005,-8.86418910209776,90.10475840682727,935.6774499507156,-1.0449462641249987,12.948679237755805,76.19246332987977,0.9665963553327882,-0.09129716384110648,-0.0002994844997381987,0.23949186793853217,-0.02787415129380853,0.002007055526192535,0.055295981661870136,-6.324160911033198e-05,1.3162679173313552e-05,0.03327328207193829,-0.002493746965879847,-0.018405584573673618,49.66836512418023,0.9317479721368992,-0.0002553717294210174,-3.867832926147402e-05,0.3631055627610832,-0.18830039454472253
6.6000000000000005,-8.905840554904744,90.62214059816691,938.7142512740974,-1.0376307959769973,12.920452360147646,75.64775832848389,0.9662804602751744,-0.09184853469744354,-0.00029303348513866345,0.24055345574579085,-0.028108848420469616,0.0021192108458646186,0.054957581607100923,-6.379256511994176e-05,1.3608488055713025e-05,0.032970500482715,-0.0025442066408984695,-0.01840563926038961,49.14957327837263,0.931264064835872,-0.0002582408945953782,-3.871045799748746e-05,0.36434485499113295,-0.1866208639579295
6.640000000000001,-8.947200672734494,91.13840030241572,941.7293119794014,-1.030373716574713,12.892526726813463,75.10523826180125,0.9659644176673511,-0.0924035022315083,-0.0002859691796219435,0.24160792617618995,-0.028222402948239595,0.0022194078147170396,0.054616953120887976,-6.445449739413942e-05,1.3847299635027501e-05,0.03266985346606033,-0.0025943183823122816,-0.018403691306671913,48.633638013757675,0.9307829369991546,-0.0002611401107236222,-3.8733990601600677e-05,0.36557222883685847,-0.18494638396924576
6.68,-8.988271410925396,91.65354804664675,944.7227110150628,-1.0231663239120432,12.864880622909078,74.56488375288885,0.9656484078490388,-0.09296028349379318,-0.0002780499279328616,0.242655306345276,-0.02825702144057284,0.0023102963316882345,0.054278834938175535,-6.589320036742467e-05,1.2955181868908517e-05,0.032370647609961035,-0.002643226532765674,-0.018400128599732234,48.120511434065676,0.9303046026666165,-0.0002640700871095984,-3.876028679020623e-05,0.36678777927016354,-0.18327021588221432
6.72,-9.029054623022619,92.16759496697749,947.6945387284925,-1.0159967581611962,12.837484331460308,74.02667787160851,0.965332546170968,-0.09351777607775554,-0.00026915565132538206,0.24369564440276945,-0.028270013671990758,0.002396652626238369,0.05394251929298396,-6.682578458219562e-05,1.3500494783135253e-05,0.0320716597276229,-0.002686554619135179,-0.01839788603373359,47.61014643136186,0.9298290857512438,-0.00026703401028480624,-3.884318552065205e-05,0.367991573918548,-0.18159819870078198
6.76,-9.069551721640583,92.68055114974989,950.6448858921744,-1.008858251474057,12.810326933044385,73.49070765082053,0.9650168376754186,-0.09407611658245725,-0.00025935890786252106,0.24472895611536014,-0.028316920944689877,0.002484164323850928,0.053605687661520046,-6.679467586986756e-05,1.4067235195504217e-05,0.03177387173333734,-0.002729901854757827,-0.018394903587699164,47.102496669267396,0.929356426588837,-0.0002700468798739151,-3.8924053256802494e-05,0.3691836371206454,-0.17993409090609935
6.8,-9.109763505430001,93.19242416749452,953.5738188523264,-1.001742581462805,12.783386275556563,72.95695641340231,0.9647011914305581,-0.09463626813125325,-0.0002488345364880296,0.24575529810781227,-0.02843637983718226,0.002577534761068871,0.053273863146368144,-6.734570200828394e-05,1.4482789858680417e-05,0.031477904191666656,-0.0027732909173755036,-0.018387455519456898,46.59751656418327,0.9288866512041263,-0.00027306167494572925,-3.8987333210469956e-05,0.3703640278592042,-0.17827239635821407
6.84,-9.149691120961721,93.7032242682527,956.4814625454189,-0.9946384820197917,12.7566239065953,72.4252904563883,0.9643854488490683,-0.09520013314885506,-0.00023789350044939062,0.24677464703249583,-0.028656784537760334,0.002681200803834311,0.0529393165352033,-6.805818004570513e-05,1.3961549267783028e-05,0.031182761534026448,-0.0028160925026703893,-0.018377743181940607,46.0951612641557,0.9284197753511714,-0.00027610561692519204,-3.9038815607450306e-05,0.3715328289378201,-0.17661366465822756
6.88,-9.189334794700173,94.21295757781064,959.3678840160998,-0.9875447538172578,12.730033075156799,71.89568018866103,0.9640694305923395,-0.09576974476899168,-0.0002268313221849248,0.24778696970297806,-0.02898161942682649,0.0027970477324682635,0.05260450720574016,-6.811247744255668e-05,1.4051538360204078e-05,0.030888508864821602,-0.0028548009788957386,-0.018366320967413013,45.595386634467914,0.9279558291538752,-0.00027916774040469446,-3.9131065379145364e-05,0.372690085290012,-0.1749609848339599
6.92,-9.228694935336696,94.7216302472695,962.2331561303239,-0.9804637294897148,12.703616339636696,71.36810367327274,0.9637529652998637,-0.09634686262424354,-0.00021587983090424898,0.24879228825943925,-0.029399859695591127,0.002925174813718984,0.052273173187036295,-6.882672974854738e-05,1.4372698789222969e-05,0.030595657824575167,-0.0028917210243364316,-0.018350734110178946,45.098149240703144,0.9274948405370406,-0.00028223908431075997,-3.922058164936537e-05,0.3738358457665809,-0.17331491472948526
6.96,-9.267772182586866,95.22924985631057,965.0773648670663,-0.9734009844652455,12.67738367751463,70.84253357975147,0.9634358842417005,-0.09693323932470838,-0.0002052471584248263,0.24979060737309164,-0.029885686280742004,0.0030639782934390176,0.05194259299903047,-6.923370739253465e-05,1.4392290606044339e-05,0.030304279524304614,-0.0029276730084572215,-0.018333380808295843,44.60340632947606,0.9270368297205567,-0.00028534073298723544,-3.9306144789318216e-05,0.37497017665056065,-0.17166876512539606
7.0,-9.306567375641272,95.73582381157854,967.9005876559143,-0.9663636060339357,12.651349359119948,70.318944141545,0.9631180877602203,-0.09752989776238385,-0.00019502421251704405,0.25078192833080376,-0.0304066779275337,0.003210487835613887,0.05161331962420029,-7.052884683685533e-05,1.4128116943469344e-05,0.03001318014548255,-0.0029615460507332408,-0.018313106535610697,44.111115815697346,0.9265818156744132,-0.00028845597113383406,-3.939983827150095e-05,0.37609314551359924,-0.17002882680847312
7.04,-9.345081809854545,96.24136119648188,970.7029107601296,-0.9593599458534278,12.625530879535148,69.79730621491305,0.9627995393806215,-0.09813721280577067,-0.0001851960519037431,0.2517662522047122,-0.030925033378372522,0.0033605335592483535,0.05128422830315227,-7.157279112313476e-05,1.4517407672758058e-05,0.029723437388792236,-0.0029923395369240683,-0.018293025747753697,43.62123626356076,0.9261298337226813,-0.0002916179217878681,-3.953178631579197e-05,0.37720477791913526,-0.16838662839699195
7.08,-9.38331695171485,96.74587076103172,973.4844098569822,-0.9523962865916182,12.59994155012472,69.27759456019655,0.962480278704896,-0.0987548206347563,-0.00017565571243997492,0.252743572580737,-0.031412778994002175,0.0035104666160628408,0.050954542224159946,-7.16731442294429e-05,1.4455841125711035e-05,0.029433549889588673,-0.0030223801279396453,-0.018272134423018328,43.13372687443326,0.9256809030688493,-0.0002948261422031235,-3.96667386918952e-05,0.37830513768350454,-0.16675288158043014
7.12,-9.421274345825381,97.24936102788203,976.2451545704083,-0.9454777441244132,12.574593553733235,68.75980511308593,0.9621603723273903,-0.09938200484105392,-0.00016625553199679693,0.2537139203310403,-0.03185188003618749,0.0036575422348476164,0.050627505062610476,-7.242248618063228e-05,1.4438738414609738e-05,0.029145371302543174,-0.00305007171896534,-0.018247076792946706,42.64854747174586,0.9252350641805279,-0.00029803764234792693,-3.980627795884605e-05,0.37939423506410624,-0.16512036366007177
7.16,-9.45895604873032,97.75184265303209,978.9852274069716,-0.9386122084583544,12.549511619256165,68.24401460266981,0.9618399262876769,-0.10001766254650661,-0.0001567993024151563,0.25467733516948027,-0.03223187820763841,0.003799614838473728,0.05030154228441026,-7.330074100794215e-05,1.4103220232822044e-05,0.02885762176380915,-0.003075573019825065,-0.01822008209497409,42.16565848271619,0.9247923304566447,-0.00030127379300137026,-3.996308789420938e-05,0.38047214505876953,-0.16349495609806
7.2,-9.496364177566564,98.25332629527816,981.7047085804389,-0.9317963651468543,12.524682214444026,67.73013874549787,0.961519063732603,-0.10066061884558263,-0.00014710192901054938,0.2556338302064617,-0.03255498373488334,0.003936035201779413,0.04997561478139702,-7.422144165270603e-05,1.3715709644368147e-05,0.028571313193811322,-0.0030978193204551975,-0.018191525300992037,41.68502092745767,0.9243527322077757,-0.0003045425671167489,-4.0149223116725146e-05,0.38153889985411005,-0.16187147664917292
7.24,-9.533500538984748,98.75382134087664,984.4036705959647,-0.925025022413571,12.500087784646425,67.21810201469782,0.9611978805617272,-0.1013099021352185,-0.0001370190016153213,0.2565834503202755,-0.032833049869803704,0.004067536327866076,0.04965406459982651,-7.449357475356072e-05,1.4009296394993909e-05,0.028285525169057826,-0.0031166818747327754,-0.0181614700438723,41.20659640435642,0.9239162855228285,-0.0003078386600441842,-4.036417435342285e-05,0.38259456471804737,-0.16025491159851563
7.28,-9.570366943091193,99.25333754934871,987.0821911456958,-0.918293988146463,12.475716442372047,66.707877805128,0.9608764555870087,-0.1019647586629034,-0.0001264466034655893,0.2575262287465998,-0.03308511913305095,0.004195946896208654,0.04932884221062711,-7.504479924960898e-05,1.3623220013239684e-05,0.028001115413093677,-0.0031344543991817025,-0.01812770139415376,40.7303470773267,0.9234830190253176,-0.0003111528635186088,-4.0577728766594266e-05,0.38363917306399814,-0.15864094166841067
7.32,-9.606964752859852,99.75188267583619,989.7403346040426,-0.9115993265448015,12.451557387587144,66.19944953199993,0.9605548282092295,-0.10262490927546387,-0.00011535512162360601,0.25846215736346745,-0.03333009560126349,0.004323485965224446,0.04900540165383625,-7.538032647984225e-05,1.4265690041811068e-05,0.027717316626585532,-0.0031488909217352035,-0.01809111600144137,40.25623566081649,0.9230529477239742,-0.0003144796514760043,-4.0811818697519025e-05,0.38467278969928015,-0.15702831492839026
7.36,-9.643295414392158,100.24946542307681,992.3781762660199,-0.9049364615290378,12.427597836316881,65.69279784401277,0.9602329966366718,-0.10329040981644129,-0.00010375917237747191,0.25939125533477175,-0.03358973277593947,0.004453009820195308,0.04868312492581707,-7.606929474661185e-05,1.5196188295918659e-05,0.027433898560476705,-0.0031633472570659917,-0.018050985643572406,39.78422540825837,0.9226260981763174,-0.0003178329805534173,-4.103030806744199e-05,0.38569545014513007,-0.1554244853888038
7.4,-9.679360134161747,100.74609361193424,994.9957873463194,-0.8983017143083453,12.403827013624111,65.18790419670063,0.9599109162857511,-0.10396173042904881,-9.1725919585394e-05,0.2603135307424589,-0.03388136829958711,0.004587118769324004,0.048361490547858474,-7.734010460686236e-05,1.5368370272824025e-05,0.0271521527992116,-0.003178666661136077,-0.018008412474660767,39.3142800986132,0.9222024996916623,-0.0003212269944147985,-4.122850043299838e-05,0.38670718208468574,-0.15382256745431538
7.44,-9.715159980456828,101.24177459916379,997.5932375792729,-0.891692640647637,12.380236961354287,64.68474990005618,0.9595885084368315,-0.1046396333027464,-7.93533129528329e-05,0.2612289934849481,-0.03421648479392956,0.0047278530169144305,0.04804111849695711,-7.782589886981141e-05,1.5737868303346063e-05,0.026870866508348867,-0.0031923644985576817,-0.017965163786480845,38.84636402471209,0.9217821617731223,-0.0003246729641162512,-4.144512675598357e-05,0.3877080591200513,-0.15222879109747742
7.48,-9.750695990446008,101.73651575393168,1000.1705984752963,-0.8851081593404581,12.356822826793424,64.18331507011415,0.9592656766026532,-0.1053250761303395,-6.675706012866183e-05,0.26213763120760736,-0.034600200004239606,0.004876522364643801,0.04772047389874077,-7.812201759096277e-05,1.6220904511159715e-05,0.026591118873413044,-0.0032050430965150645,-0.017918676186041548,38.380441983107076,0.9213651110263036,-0.00032814459296786984,-4.166115907503e-05,0.38869811263879467,-0.1506286749058344
7.5200000000000005,-9.785969108311305,102.23032375340597,1002.7279351825808,-0.8785486379691732,12.333583392730912,63.683580871667075,0.9589423136999022,-0.1060189747364209,-5.403329837309536e-05,0.26303947437710246,-0.035030940987394205,0.005033483032674969,0.04740478482757495,-7.89453102012678e-05,1.613845828462287e-05,0.026310371893347433,-0.003217014604406892,-0.017868330314759477,37.916479259841125,0.9209513577068074,-0.0003316313737553134,-4.185659144249334e-05,0.38967741146574797,-0.14903512789047013
7.5600000000000005,-9.820980391249293,102.723205711788,1005.265315679298,-0.8720178456302071,12.310528512371942,63.185569074547836,0.9586183263385607,-0.10672221601405243,-4.12709035346061e-05,0.26393450527964846,-0.0355026274206254,0.005198422094410072,0.04708467083185996,-8.039860907759557e-05,1.6625019931401362e-05,0.02603087274873294,-0.003226502353075597,-0.01781571693535444,37.45444161905205,0.9205409502355197,-0.0003351524587704623,-4.2073709689431186e-05,0.3906459328370367,-0.14744709127603256
7.6000000000000005,-9.855731114716184,103.21516939972425,1007.7828102634429,-0.8655214653286263,12.287673820969415,62.68931667591541,0.9582936352584454,-0.10743553828970383,-2.853123612270054e-05,0.2648227036112617,-0.03600491969191165,0.005370297468468143,0.046767131840713884,-8.101143446780376e-05,1.6822937906208555e-05,0.025752429251813896,-0.0032352265991211007,-0.01776264955495824,36.99429529228805,0.9201339026087462,-0.0003387335228347449,-4.229905891854112e-05,0.3916037343289622,-0.14586554405531207
7.640000000000001,-9.890222655599302,103.70622276565629,1010.2804886637023,-0.8590581891051066,12.26500912730317,62.19473060864169,0.9579681779702549,-0.10815944921901507,-1.5837677150418292e-05,0.265704072628812,-0.03652525803257748,0.00554755624536169,0.046450245834586235,-8.166982391387668e-05,1.7181525958482296e-05,0.025475205684079124,-0.003242289124040202,-0.017706498841517874,36.53600697039543,0.9197302308837062,-0.00034233890291618667,-4.2533918149798114e-05,0.392550867268875,-0.14428863964056973
7.68,-9.924456351961664,104.19637334578732,1012.758416249979,-0.85262915428899,12.242533405546299,61.70176199913503,0.9576419186964648,-0.10889418876659453,-3.1776224178831506e-06,0.2665786215775065,-0.03705130479794618,0.00572847076047784,0.04613462908125413,-8.21329451890824e-05,1.693151145057856e-05,0.0251988733376197,-0.0032481451732128933,-0.017647349844515457,36.07954378920874,0.9193299478411487,-0.0003459777334030987,-4.27626982006678e-05,0.3934873892174316,-0.14271336921439196
7.72,-9.958433668546137,104.68562902280001,1015.216659253095,-0.8462367670419128,12.220250677511082,61.21038841574015,0.957314850560528,-0.1096397714036011,9.488319451447001e-06,0.26744634309785,-0.03757208550349479,0.005911337047114478,0.0458188236230133,-8.293862177927024e-05,1.6597009924662397e-05,0.024922901045992273,-0.0032509969554637558,-0.017584584453625145,35.62487332111618,0.9189330707417949,-0.0003496301273191371,-4.30181183762748e-05,0.39441334587621535,-0.14114069042278038
7.76,-9.992156023823968,105.17399713669465,1017.6552774829794,-0.8398827064284464,12.198163615084487,60.72059148036443,0.9569869802814793,-0.11039603528476151,2.2217862620341972e-05,0.2683072541946754,-0.0380805693764934,0.006094913996206713,0.04550431166220434,-8.384090271811795e-05,1.6736501636662975e-05,0.024647450799896938,-0.0032506378554468724,-0.017519147458371746,35.17196356349175,0.9185396254357774,-0.0003533024554641603,-4.3301265261682585e-05,0.39532876167397324,-0.13957146141427995
7.8,-10.025625057134148,105.66148596531276,1020.0743370239335,-0.8335680767727622,12.176273447550766,60.232351292381075,0.9566583334602732,-0.1111626907021243,3.5082248266973623e-05,0.26916135466891017,-0.038572531244474566,0.006278285664881795,0.045190412945779225,-8.491533302531269e-05,1.6497505210572834e-05,0.024372667579367808,-0.0032484429866082025,-0.01745124769142437,34.72078292989845,0.918149633588468,-0.00035701791695366187,-4.3591947084219795e-05,0.39623366966893525,-0.1380033877707109
